./data/audio/airport/airport-lisbon-1114-41503-a.wav,airport
./data/audio/metrostation/metro_station-milan-1127-42367-a.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-prague-1203-45400-s3.wav,streetpedestrian
./data/audio/streetpedestrian/street_pedestrian-lyon-1162-45402-a.wav,streetpedestrian
./data/audio/shoppingmall/street_pedestrian-barcelona-261-7918-c.wav,shoppingmall
./data/audio/metrostation/metro_station-paris-236-7038-a.wav,metrostation
./data/audio/tram/tram-london-186-5766-a.wav,tram
./data/audio/park/park-helsinki-94-2605-a.wav,park
./data/audio/metrostation/metro_station-london-75-2092-c.wav,metrostation
./data/audio/park/park-lisbon-1104-40185-s5.wav,park
./data/audio/metro/metro-prague-1022-42106-a.wav,metro
./data/audio/streettraffic/street_traffic-vienna-176-5436-a.wav,streettraffic
./data/audio/metro/metro-stockholm-56-1656-a.wav,metro
./data/audio/streetpedestrian/street_pedestrian-paris-153-4622-s3.wav,streetpedestrian
./data/audio/tram/tram-stockholm-197-5947-a.wav,tram
./data/audio/shoppingmall/shopping_mall-milan-1084-41625-a.wav,shoppingmall
./data/audio/bus/bus-paris-26-911-a.wav,bus
./data/audio/streetpedestrian/street_pedestrian-prague-1051-43377-c.wav,streetpedestrian
./data/audio/streettraffic/street_traffic-paris-170-5221-a.wav,streettraffic
./data/audio/bus/bus-barcelona-17-694-a.wav,bus
./data/audio/publicsquare/public_square-paris-251-7523-a.wav,publicsquare
./data/audio/park/park-lisbon-1057-42117-a.wav,park
./data/audio/publicsquare/public_square-lyon-1208-44382-a.wav,publicsquare
./data/audio/shoppingmall/shopping_mall-prague-1219-45410-s4.wav,shoppingmall
./data/audio/streetpedestrian/street_pedestrian-milan-1005-42735-s5.wav,streetpedestrian
./data/audio/metrostation/metro_station-london-235-7020-a.wav,metrostation
./data/audio/metrostation/metro_station-london-73-2076-s6.wav,metrostation
./data/audio/streettraffic/street_traffic-vienna-178-5498-a.wav,streettraffic
./data/audio/publicsquare/public_square-paris-116-3383-a.wav,publicsquare
./data/audio/metro/metro-milan-1218-45366-a.wav,metro
./data/audio/metrostation/metro_station-london-234-7008-s2.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-prague-1037-42868-a.wav,streetpedestrian
./data/audio/streettraffic/tram-helsinki-183-5700-a.wav,streettraffic
./data/audio/tram/tram-lisbon-1191-44398-a.wav,tram
./data/audio/metro/metro-prague-1163-44340-a.wav,metro
./data/audio/streetpedestrian/street_pedestrian-prague-1227-44838-a.wav,streetpedestrian
./data/audio/park/park-london-96-2685-a.wav,park
./data/audio/streetpedestrian/street_pedestrian-lyon-1047-42052-a.wav,streetpedestrian
./data/audio/streetpedestrian/street_pedestrian-paris-264-8024-a.wav,streetpedestrian
./data/audio/shoppingmall/street_pedestrian-helsinki-147-4433-a.wav,shoppingmall
./data/audio/airport/airport-vienna-209-6374-a.wav,airport
./data/audio/publicsquare/public_square-milan-1168-44732-a.wav,publicsquare
./data/audio/metro/metro-vienna-58-1720-a.wav,metro
./data/audio/metrostation/metro_station-vienna-86-2323-s1.wav,metrostation
./data/audio/metro/metro-milan-1062-41981-a.wav,metro
./data/audio/shoppingmall/shopping_mall-stockholm-136-4133-s3.wav,shoppingmall
./data/audio/metro/metro-prague-1157-41810-s4.wav,metro
./data/audio/metro/metro-milan-1142-41062-a.wav,metro
./data/audio/park/park-london-95-2673-a.wav,park
./data/audio/airport/airport-milan-1172-44103-s5.wav,airport
./data/audio/streettraffic/street_traffic-vienna-176-5422-a.wav,streettraffic
./data/audio/tram/tram-stockholm-197-5951-s4.wav,tram
./data/audio/tram/tram-lyon-1225-45553-a.wav,tram
./data/audio/shoppingmall/shopping_mall-milan-1183-45399-a.wav,shoppingmall
./data/audio/streetpedestrian/street_pedestrian-prague-1085-43493-a.wav,streetpedestrian
./data/audio/bus/bus-paris-215-6525-s3.wav,bus
./data/audio/park/park-milan-1133-43995-a.wav,park
./data/audio/park/park-lyon-1144-41676-a.wav,park
./data/audio/metrostation/metro_station-stockholm-84-2276-a.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-milan-1165-45477-a.wav,streetpedestrian
./data/audio/shoppingmall/shopping_mall-stockholm-136-4114-a.wav,shoppingmall
./data/audio/bus/bus-helsinki-19-766-a.wav,bus
./data/audio/publicsquare/public_square-london-114-3336-a.wav,publicsquare
./data/audio/publicsquare/public_square-paris-251-7512-a.wav,publicsquare
./data/audio/shoppingmall/shopping_mall-stockholm-258-7827-a.wav,shoppingmall
./data/audio/tram/tram-milan-1036-42496-a.wav,tram
./data/audio/bus/bus-stockholm-35-1044-s3.wav,bus
./data/audio/publicsquare/public_square-paris-117-3432-a.wav,publicsquare
./data/audio/park/park-milan-1018-41219-s1.wav,park
./data/audio/metro/metro-vienna-58-1729-s2.wav,metro
./data/audio/airport/airport-vienna-13-550-a.wav,airport
./data/audio/streetpedestrian/street_pedestrian-lisbon-1174-44179-a.wav,streetpedestrian
./data/audio/bus/bus-lisbon-1128-43617-s1.wav,bus
./data/audio/publicsquare/public_square-london-115-3371-s5.wav,publicsquare
./data/audio/shoppingmall/street_pedestrian-helsinki-147-4436-s4.wav,shoppingmall
./data/audio/shoppingmall/shopping_mall-vienna-140-4263-a.wav,shoppingmall
./data/audio/tram/tram-milan-1058-41922-a.wav,tram
./data/audio/tram/tram-lisbon-1035-43468-a.wav,tram
./data/audio/metro/metro-lyon-1139-40525-s2.wav,metro
./data/audio/tram/tram-lyon-1091-42255-a.wav,tram
./data/audio/bus/bus-helsinki-20-803-a.wav,bus
./data/audio/shoppingmall/shopping_mall-paris-133-4019-a.wav,shoppingmall
./data/audio/metrostation/metro_station-lyon-1077-43207-s3.wav,metrostation
./data/audio/metro/metro-london-48-1495-s2.wav,metro
./data/audio/streettraffic/tram-barcelona-181-5605-s3.wav,streettraffic
./data/audio/metro/metro-barcelona-220-6663-b.wav,metro
./data/audio/bus/bus-helsinki-211-6429-s3.wav,bus
./data/audio/publicsquare/public_square-lyon-1178-45579-c.wav,publicsquare
./data/audio/shoppingmall/shopping_mall-vienna-139-4232-a.wav,shoppingmall
./data/audio/streettraffic/tram-barcelona-180-5580-s2.wav,streettraffic
./data/audio/publicsquare/public_square-prague-1075-43288-s1.wav,publicsquare
./data/audio/streettraffic/street_traffic-vienna-176-5429-a.wav,streettraffic
./data/audio/shoppingmall/shopping_mall-milan-1183-44634-c.wav,shoppingmall
./data/audio/airport/airport-vienna-14-563-a.wav,airport
./data/audio/publicsquare/public_square-milan-1074-43445-b.wav,publicsquare
./data/audio/publicsquare/public_square-paris-251-7503-a.wav,publicsquare
./data/audio/airport/airport-lisbon-1000-42274-a.wav,airport
./data/audio/bus/bus-barcelona-17-680-b.wav,bus
./data/audio/streetpedestrian/street_pedestrian-milan-1205-45276-a.wav,streetpedestrian
./data/audio/shoppingmall/shopping_mall-milan-1084-43633-a.wav,shoppingmall
./data/audio/publicsquare/public_square-london-113-3276-b.wav,publicsquare
./data/audio/publicsquare/public_square-lisbon-1116-42775-a.wav,publicsquare
./data/audio/publicsquare/public_square-paris-251-7505-a.wav,publicsquare
./data/audio/metrostation/metro_station-lyon-1167-44154-s1.wav,metrostation
./data/audio/shoppingmall/shopping_mall-stockholm-136-4118-c.wav,shoppingmall
./data/audio/airport/airport-stockholm-12-497-a.wav,airport
./data/audio/publicsquare/public_square-lisbon-1116-42455-a.wav,publicsquare
./data/audio/metrostation/metro_station-vienna-240-7143-a.wav,metrostation
./data/audio/park/park-barcelona-90-2477-a.wav,park
./data/audio/bus/bus-stockholm-218-6586-a.wav,bus
./data/audio/metrostation/metro_station-prague-1019-43832-a.wav,metrostation
./data/audio/publicsquare/public_square-stockholm-120-3536-a.wav,publicsquare
./data/audio/shoppingmall/street_pedestrian-helsinki-262-7957-a.wav,shoppingmall
./data/audio/streetpedestrian/street_pedestrian-lyon-1072-41996-a.wav,streetpedestrian
./data/audio/airport/airport-prague-1173-44104-a.wav,airport
./data/audio/bus/bus-barcelona-210-6404-a.wav,bus
./data/audio/metro/metro-vienna-228-6854-s5.wav,metro
./data/audio/metrostation/metro_station-milan-1127-43719-b.wav,metrostation
./data/audio/tram/tram-lisbon-1046-40063-s3.wav,tram
./data/audio/shoppingmall/shopping_mall-prague-1031-41989-a.wav,shoppingmall
./data/audio/tram/tram-helsinki-276-8420-b.wav,tram
./data/audio/streetpedestrian/street_pedestrian-prague-1203-44164-a.wav,streetpedestrian
./data/audio/streettraffic/tram-barcelona-275-8389-s6.wav,streettraffic
./data/audio/publicsquare/public_square-stockholm-119-3504-s5.wav,publicsquare
./data/audio/streetpedestrian/street_pedestrian-stockholm-156-4745-a.wav,streetpedestrian
./data/audio/streettraffic/street_traffic-vienna-274-8368-s4.wav,streettraffic
./data/audio/metrostation/metro_station-stockholm-84-2255-c.wav,metrostation
./data/audio/metrostation/metro_station-lyon-1167-44229-a.wav,metrostation
./data/audio/shoppingmall/shopping_mall-vienna-139-4245-a.wav,shoppingmall
./data/audio/park/park-lyon-1060-43458-a.wav,park
./data/audio/park/park-lisbon-1057-41082-a.wav,park
./data/audio/metrostation/metro_station-prague-1170-44316-a.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-lyon-1072-41637-a.wav,streetpedestrian
./data/audio/metrostation/metro_station-stockholm-239-7101-a.wav,metrostation
./data/audio/metrostation/metro_station-milan-1050-42446-s5.wav,metrostation
./data/audio/bus/bus-barcelona-17-703-a.wav,bus
./data/audio/airport/airport-helsinki-204-6150-s3.wav,airport
./data/audio/streettraffic/tram-helsinki-184-5738-a.wav,streettraffic
./data/audio/streettraffic/tram-barcelona-275-8390-a.wav,streettraffic
./data/audio/streettraffic/street_traffic-prague-1006-44046-a.wav,streettraffic
./data/audio/metro/metro-milan-1062-40806-a.wav,metro
./data/audio/airport/airport-lyon-1169-44127-b.wav,airport
./data/audio/publicsquare/public_square-london-115-3340-a.wav,publicsquare
./data/audio/metrostation/metro_station-milan-1127-42367-s1.wav,metrostation
./data/audio/bus/bus-prague-1138-43428-a.wav,bus
./data/audio/shoppingmall/shopping_mall-stockholm-258-7845-s6.wav,shoppingmall
./data/audio/tram/tram-lisbon-1200-45720-a.wav,tram
./data/audio/metrostation/metro_station-stockholm-239-7082-a.wav,metrostation
./data/audio/metro/metro-stockholm-56-1672-a.wav,metro
./data/audio/metrostation/metro_station-stockholm-84-2275-s6.wav,metrostation
./data/audio/airport/airport-paris-7-331-a.wav,airport
./data/audio/streettraffic/tram-helsinki-184-5721-a.wav,streettraffic
./data/audio/airport/airport-prague-1034-42667-a.wav,airport
./data/audio/metrostation/metro_station-london-233-6991-a.wav,metrostation
./data/audio/airport/airport-prague-1069-40882-s2.wav,airport
./data/audio/publicsquare/public_square-prague-1192-45748-a.wav,publicsquare
./data/audio/shoppingmall/street_pedestrian-helsinki-147-4437-a.wav,shoppingmall
./data/audio/shoppingmall/shopping_mall-milan-1183-45489-a.wav,shoppingmall
./data/audio/airport/airport-lisbon-1122-41394-b.wav,airport
./data/audio/shoppingmall/street_pedestrian-helsinki-148-4484-a.wav,shoppingmall
./data/audio/bus/bus-barcelona-16-654-a.wav,bus
./data/audio/airport/airport-paris-7-318-a.wav,airport
./data/audio/streettraffic/street_traffic-paris-171-5239-a.wav,streettraffic
./data/audio/shoppingmall/shopping_mall-paris-133-4003-a.wav,shoppingmall
./data/audio/streettraffic/street_traffic-paris-172-5302-a.wav,streettraffic
./data/audio/bus/bus-lisbon-1013-40015-a.wav,bus
./data/audio/metro/metro-lyon-1064-40950-a.wav,metro
./data/audio/park/park-lyon-1060-41383-a.wav,park
./data/audio/publicsquare/public_square-london-114-3336-s3.wav,publicsquare
./data/audio/metro/metro-milan-1142-41505-s4.wav,metro
./data/audio/publicsquare/public_square-london-250-7483-a.wav,publicsquare
./data/audio/streetpedestrian/street_pedestrian-stockholm-156-4734-a.wav,streetpedestrian
./data/audio/metro/metro-vienna-59-1756-a.wav,metro
./data/audio/metrostation/metro_station-lyon-1077-40781-s5.wav,metrostation
./data/audio/streettraffic/street_traffic-stockholm-174-5341-a.wav,streettraffic
./data/audio/tram/tram-lyon-1150-41180-a.wav,tram
./data/audio/publicsquare/public_square-lisbon-1116-41255-a.wav,publicsquare
./data/audio/airport/airport-prague-1034-43482-s3.wav,airport
./data/audio/publicsquare/public_square-milan-1074-41646-a.wav,publicsquare
./data/audio/publicsquare/public_square-milan-1044-40083-s4.wav,publicsquare
./data/audio/streetpedestrian/street_pedestrian-london-150-4545-a.wav,streetpedestrian
./data/audio/bus/bus-stockholm-218-6577-s1.wav,bus
./data/audio/shoppingmall/street_pedestrian-barcelona-144-4350-a.wav,shoppingmall
./data/audio/metro/metro-milan-1062-43365-s2.wav,metro
./data/audio/airport/airport-stockholm-208-6337-s1.wav,airport
./data/audio/tram/tram-lisbon-1046-42464-a.wav,tram
./data/audio/shoppingmall/street_pedestrian-helsinki-147-4457-a.wav,shoppingmall
./data/audio/metro/metro-vienna-58-1722-a.wav,metro
./data/audio/streetpedestrian/street_pedestrian-lisbon-1099-42601-a.wav,streetpedestrian
./data/audio/tram/tram-milan-1158-40829-a.wav,tram
./data/audio/tram/tram-paris-193-5870-a.wav,tram
./data/audio/metrostation/metro_station-vienna-240-7138-a.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-stockholm-155-4686-a.wav,streetpedestrian
./data/audio/bus/bus-prague-1030-43115-a.wav,bus
./data/audio/publicsquare/public_square-london-115-3367-a.wav,publicsquare
./data/audio/shoppingmall/shopping_mall-milan-1084-41944-a.wav,shoppingmall
./data/audio/tram/tram-london-188-5806-a.wav,tram
./data/audio/tram/tram-stockholm-197-5938-a.wav,tram
./data/audio/bus/bus-helsinki-19-751-s1.wav,bus
./data/audio/airport/airport-stockholm-10-431-s1.wav,airport
./data/audio/publicsquare/public_square-milan-1074-42786-a.wav,publicsquare
./data/audio/metro/metro-prague-1026-43484-s2.wav,metro
./data/audio/metrostation/metro_station-lyon-1028-41782-s1.wav,metrostation
./data/audio/airport/airport-prague-1173-44812-a.wav,airport
./data/audio/streetpedestrian/street_pedestrian-lisbon-1098-40963-a.wav,streetpedestrian
./data/audio/tram/tram-paris-195-5903-a.wav,tram
./data/audio/metrostation/metro_station-lisbon-1221-45262-s3.wav,metrostation
./data/audio/streettraffic/tram-barcelona-179-5554-s4.wav,streettraffic
./data/audio/streetpedestrian/street_pedestrian-lyon-1162-44599-s6.wav,streetpedestrian
./data/audio/tram/tram-london-279-8484-s6.wav,tram
./data/audio/park/park-london-95-2669-a.wav,park
./data/audio/tram/tram-milan-1134-40387-a.wav,tram
./data/audio/shoppingmall/shopping_mall-paris-134-4055-a.wav,shoppingmall
./data/audio/metrostation/metro_station-milan-1050-43447-a.wav,metrostation
./data/audio/bus/bus-prague-1030-41077-a.wav,bus
./data/audio/park/park-barcelona-90-2482-a.wav,park
./data/audio/metro/metro-milan-1040-44019-a.wav,metro
./data/audio/metro/metro-vienna-228-6880-b.wav,metro
./data/audio/shoppingmall/street_pedestrian-barcelona-145-4377-a.wav,shoppingmall
./data/audio/bus/bus-helsinki-18-732-a.wav,bus
./data/audio/streettraffic/tram-helsinki-276-8403-a.wav,streettraffic
./data/audio/bus/bus-lisbon-1106-41680-a.wav,bus
./data/audio/bus/bus-stockholm-36-1080-a.wav,bus
./data/audio/streettraffic/tram-barcelona-179-5530-a.wav,streettraffic
./data/audio/shoppingmall/shopping_mall-vienna-138-4211-a.wav,shoppingmall
./data/audio/publicsquare/public_square-paris-117-3432-b.wav,publicsquare
./data/audio/airport/airport-prague-1173-45679-a.wav,airport
./data/audio/bus/bus-barcelona-16-637-c.wav,bus
./data/audio/bus/bus-paris-216-6537-a.wav,bus
./data/audio/bus/bus-barcelona-17-676-c.wav,bus
./data/audio/tram/tram-helsinki-276-8427-s6.wav,tram
./data/audio/park/park-lisbon-1057-43282-s1.wav,park
./data/audio/airport/airport-paris-206-6277-a.wav,airport
./data/audio/publicsquare/public_square-lisbon-1211-44820-s6.wav,publicsquare
./data/audio/streettraffic/tram-barcelona-275-8394-s4.wav,streettraffic
./data/audio/shoppingmall/shopping_mall-vienna-140-4260-a.wav,shoppingmall
./data/audio/shoppingmall/shopping_mall-paris-257-7797-a.wav,shoppingmall
./data/audio/airport/airport-vienna-14-597-s5.wav,airport
./data/audio/metro/metro-vienna-58-1745-a.wav,metro
./data/audio/park/park-helsinki-93-2594-b.wav,park
./data/audio/shoppingmall/shopping_mall-stockholm-137-4140-s2.wav,shoppingmall
./data/audio/metro/metro-paris-54-1576-a.wav,metro
./data/audio/airport/airport-lisbon-1114-42155-a.wav,airport
./data/audio/bus/bus-barcelona-16-670-a.wav,bus
./data/audio/streetpedestrian/street_pedestrian-lyon-1003-42712-s3.wav,streetpedestrian
./data/audio/park/park-helsinki-92-2542-a.wav,park
./data/audio/metrostation/metro_station-london-73-2068-a.wav,metrostation
./data/audio/streetpedestrian/street_pedestrian-lisbon-1099-42511-a.wav,streetpedestrian
./data/audio/airport/airport-vienna-209-6360-a.wav,airport
./data/audio/publicsquare/public_square-stockholm-252-7568-s6.wav,publicsquare
./data/audio/publicsquare/public_square-paris-251-7517-a.wav,publicsquare
./data/audio/bus/bus-paris-215-6524-s2.wav,bus
./data/audio/shoppingmall/shopping_mall-stockholm-137-4174-a.wav,shoppingmall
./data/audio/metrostation/metro_station-paris-81-2197-s1.wav,metrostation
./data/audio/airport/airport-paris-7-330-s6.wav,airport
./data/audio/shoppingmall/shopping_mall-paris-133-4001-a.wav,shoppingmall
./data/audio/streettraffic/street_traffic-stockholm-173-5308-s1.wav,streettraffic
./data/audio/publicsquare/public_square-prague-1027-43344-a.wav,publicsquare
./data/audio/metro/metro-paris-54-1582-s2.wav,metro
./data/audio/bus/bus-prague-1030-40237-s2.wav,bus
./data/audio/tram/tram-lyon-1093-41985-a.wav,tram
./data/audio/bus/bus-london-25-906-a.wav,bus
./data/audio/streetpedestrian/street_pedestrian-stockholm-155-4715-s3.wav,streetpedestrian
./data/audio/streetpedestrian/street_pedestrian-lisbon-1098-41633-a.wav,streetpedestrian
./data/audio/streettraffic/tram-helsinki-182-5670-s4.wav,streettraffic
./data/audio/metro/metro-prague-1081-41566-s5.wav,metro
./data/audio/airport/airport-lisbon-1000-41706-a.wav,airport
./data/audio/shoppingmall/street_pedestrian-barcelona-261-7916-a.wav,shoppingmall
./data/audio/tram/tram-paris-191-5851-a.wav,tram
./data/audio/bus/bus-stockholm-218-6591-a.wav,bus
./data/audio/airport/airport-london-6-304-a.wav,airport
./data/audio/streetpedestrian/street_pedestrian-lisbon-1099-40901-a.wav,streetpedestrian
./data/audio/metrostation/metro_station-lyon-1028-43658-a.wav,metrostation
./data/audio/tram/tram-milan-1146-42489-a.wav,tram
./data/audio/shoppingmall/shopping_mall-milan-1084-43993-a.wav,shoppingmall
./data/audio/tram/tram-milan-1182-45217-s1.wav,tram
./data/audio/metrostation/metro_station-lyon-1077-40767-b.wav,metrostation
./data/audio/streettraffic/street_traffic-milan-1166-44447-a.wav,streettraffic
./data/audio/publicsquare/public_square-milan-1168-45001-c.wav,publicsquare
./data/audio/airport/airport-paris-206-6241-a.wav,airport
./data/audio/streetpedestrian/street_pedestrian-milan-1096-40160-a.wav,streetpedestrian
./data/audio/publicsquare/public_square-milan-1074-42422-c.wav,publicsquare
./data/audio/park/park-lyon-1188-44460-a.wav,park
